0,-1
2,0
1,0
3,0
4,3
6,2
5,4
8,6
7,5
9,7
10,9
13,8
11,10
12,11
14,12
17,13
15,14
16,15
19,17
20,19
21,20
18,16
23,21
24,23
22,18
